Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_Q,Embarked_S
0,3,1,1.0742145458796342,0,0,-0.8058969446381746,False,True
0,3,1,-0.08613809053381898,8,2,2.0316232164746784,False,True
0,3,1,0.49403822767290756,0,0,-0.7890040358414439,False,False
0,2,1,-0.08613809053381898,0,1,0.43737815332826907,False,True
1,1,0,-0.08613809053381898,1,0,2.0316232164746784,False,False
0,3,1,-2.0753140386711673,4,2,0.35310901603977723,False,True
0,3,1,2.110243685534503,0,0,-0.7949053180353278,False,True
0,3,0,-1.6609023828092195,1,1,-0.42994423348178346,False,False
1,1,0,-1.080726064602493,0,1,0.7500288655870211,False,True
0,2,0,1.2399792082244132,1,0,0.095416436795259,False,True
1,3,0,-0.9149614022577139,0,1,-0.7179639318154006,False,True
1,1,0,1.3228615393968026,1,1,2.0316232164746784,False,True
1,1,1,1.8201555264311395,0,0,0.12228485737999555,False,True
1,3,0,-0.41766741522337697,0,3,-0.23392689239768308,False,False
0,3,1,-0.08613809053381898,0,0,-0.8215685615901447,False,False
0,3,1,0.9913322147072446,2,0,-0.48551301241839756,False,True
0,2,1,-0.6663144087405455,1,0,-0.6129328331659761,False,True
1,1,0,1.571508532913971,0,0,0.09195773829089664,False,True
0,3,0,-0.08613809053381898,8,2,2.0316232164746784,False,True
0,2,1,-0.41766741522337697,0,0,-0.5396553224803311,False,True
1,2,0,1.0742145458796342,0,0,-0.5396553224803311,False,True
1,2,0,-0.16902042170620848,1,0,-0.49772593086600503,False,False
0,1,1,0.16250890298334955,0,0,1.2920772676308747,False,True
0,3,1,-0.08613809053381898,0,0,-0.7106361807468361,False,True
1,3,1,-2.0753140386711673,1,1,-0.6308467419449268,False,True
0,3,1,-0.251902752878598,0,0,-0.7890040358414439,False,True
1,1,0,1.4886262017415817,1,1,1.3926335529610958,False,True
0,1,1,0.32827356532812857,0,0,-0.9304687128037712,False,True
0,3,1,1.4886262017415817,0,0,-0.7350620176420511,False,True
1,2,0,-0.08613809053381898,1,0,-0.0022869107856010157,False,False
1,3,0,-1.1636083957748826,0,0,-0.8217737386200645,False,False
0,3,1,-0.749196739912935,0,0,-0.6937432719501054,False,True
0,3,1,-0.8320790710853245,0,0,-0.7890040358414439,False,True
0,3,1,-0.08613809053381898,0,0,-0.7890040358414439,False,True
1,1,0,2.110243685534503,0,1,2.0316232164746784,False,False
1,2,0,-0.33478508405098745,0,1,0.095416436795259,False,True
0,3,1,0.32827356532812857,0,0,-0.7890040358414439,False,True
0,3,0,-0.583432077568156,0,0,-0.6609686840041059,False,True
0,2,1,-0.08613809053381898,0,0,-0.6617845069564061,False,True
0,3,1,-0.33478508405098745,0,0,-0.8303227815333897,False,True
0,3,0,0.8255675523624656,0,5,0.24807791739035276,True,False
0,2,1,-0.16902042170620848,0,0,-0.5396553224803311,False,True
1,1,0,-0.8320790710853245,0,0,0.290823131956979,False,True
0,3,0,-0.08613809053381898,1,2,-0.029155331370337555,False,True
1,1,1,-0.251902752878598,0,0,0.290823131956979,False,False
0,3,1,0.24539123415573905,0,0,-0.7961266098800887,True,False
